Time,WindHubAngXY,WindHubVelMag,WindHubVelX,BldPitch1,BldPitch2,BldPitch3,YawPzn,LSShftFxa,LSShftFya,LSShftFza,LSShftMxa,LSSTipMya,LSSTipMza,LSSGagMya,LSSGagMza,HSShftTq,HSShftPwr,LSSTipVxa,LSSGagVxa,RootFxb1,RootFxb2,RootFxb3,RootFyb1,RootFyb2,RootFyb3,RootFzc1,RootFzc2,RootFzc3,RootMxb1,RootMxb2,RootMxb3,RootMyb1,RootMyb2,RootMyb3,RootMzc1,RootMzc2,RootMzc3,TipDxc1,TipDxc2,TipDxc3,TipDyc1,TipDyc2,TipDyc3,TipDzc1,TipDzc2,TipDzc3,TipDxb1,TipDxb2,TipDxb3,TipDyb1,TipDyb2,TipDyb3,TipALxb1,TipALxb2,TipALxb3,TipALyb1,TipALyb2,TipALyb3,TipALzb1,TipALzb2,TipALzb3,TipRDxb1,TipRDxb2,TipRDxb3,TipRDyb1,TipRDyb2,TipRDyb3,HSShftV,RotPwr,YawBrTDxt,YawBrTDyt,YawBrTDzt,YawBrFxn,YawBrFyn,YawBrFzn,YawBrMxn,YawBrMyn,YawBrMzn,TwrBsFxt,TwrBsFyt,TwrBsFzt,TwrBsMxt,TwrBsMyt,TwrBsMzt,YawBrFxp,YawBrFyp,YawBrFzp,YawBrMxp,YawBrMyp,YawBrMzp,RtAeroCp,RtAeroCq,RtAeroCt,RtSpeed,RtAeroFxh,RtAeroFyh,RtAeroFzh,RtAeroPwr,RtAeroMxh,RtAeroMyh,RtAeroMzh,B1N1Alpha,B1N2Alpha,B1N3Alpha,B1N4Alpha,B1N5Alpha,B1N6Alpha,B2N1Alpha,B2N2Alpha,B2N3Alpha,B2N4Alpha,B2N5Alpha,B2N6Alpha,B3N1Alpha,B3N2Alpha,B3N3Alpha,B3N4Alpha,B3N5Alpha,B3N6Alpha,B1N1Cl,B1N2Cl,B1N3Cl,B1N4Cl,B1N5Cl,B1N6Cl,B2N1Cl,B2N2Cl,B2N3Cl,B2N4Cl,B2N5Cl,B2N6Cl,B3N1Cl,B3N2Cl,B3N3Cl,B3N4Cl,B3N5Cl,B3N6Cl,B1N1Cd,B1N2Cd,B1N3Cd,B1N4Cd,B1N5Cd,B1N6Cd,B2N1Cd,B2N2Cd,B2N3Cd,B2N4Cd,B2N5Cd,B2N6Cd,B3N1Cd,B3N2Cd,B3N3Cd,B3N4Cd,B3N5Cd,B3N6Cd,GenPwr,GenTq
0.0249960943602562,1.17481643493204,0.224964849242306,0.124980471801281,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,1.8247148882987,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,1.8247148882987,1.8247148882987,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,2.02468364318075,0.999843774410248,0.999843774410248,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,1.8247148882987,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,0.599906264646149,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,2.02468364318075,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205
0.0249960943602562,0.19996875488205,0.799875019528199,4.32432432432432,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,1.8247148882987,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,1.8247148882987,1.8247148882987,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.999843774410248,0.799875019528199,0.999843774410248,0.19996875488205,0.999843774410248,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,1.8247148882987,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.324949226683331,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,0.599906264646149,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205
0.0249960943602562,4.32432432432432,4.32432432432432,0.824871113888455,0.0249960943602562,0.0249960943602562,0.0249960943602562,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,1.0248398687705,1.0248398687705,0.899859396969224,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.324949226683331,0.124980471801281,0.124980471801281,0.324949226683331,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.324949226683331,0.124980471801281,0.324949226683331,0.124980471801281,0.124980471801281,0.124980471801281,0.324949226683331,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281
0.0249960943602562,4.32432432432432,4.32432432432432,0.624902359006405,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,1.8247148882987,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,1.8247148882987,1.8247148882987,0.599906264646149,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.999843774410248,0.999843774410248,0.999843774410248,0.19996875488205,0.19996875488205,0.999843774410248,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,1.8247148882987,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.599906264646149,0.599906264646149,0.599906264646149,0.599906264646149,0.19996875488205,0.19996875488205,0.599906264646149,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.599906264646149
0.0249960943602562,1.17481643493204,4.32432432432432,0.824871113888455,0.0249960943602562,0.0249960943602562,0.0249960943602562,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,1.77472269957819,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,1.77472269957819,1.77472269957819,0.19996875488205,1.77472269957819,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,1.57475394469614,1.57475394469614,1.77472269957819,1.77472269957819,0.974847680049992,1.77472269957819,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,1.77472269957819,1.77472269957819,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.399937509764099,0.599906264646149,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205
0.0249960943602562,0.274957037962818,8.64864864864865,0.449929698484612,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,1.8247148882987,0.399937509764099,0.399937509764099,0.19996875488205,0.19996875488205,1.8247148882987,1.8247148882987,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.999843774410248,2.02468364318075,0.799875019528199,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,1.8247148882987,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.324949226683331,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,0.599906264646149,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205
0.0249960943602562,0.374941415403843,59.0907670676457,4.32432432432432,0.0249960943602562,0.0249960943602562,0.0249960943602562,0.124980471801281,0.72488673644743,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.72488673644743,0.72488673644743,0.72488673644743,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.324949226683331,0.124980471801281,0.349945321043587,0.324949226683331,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.349945321043587,0.324949226683331,1.1998125292923,0.324949226683331,0.124980471801281,0.124980471801281,0.349945321043587,0.324949226683331,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281,0.124980471801281
0.0249960943602562,0.0249960943602562,0.624902359006405,0.274957037962818,0.0249960943602562,0.0249960943602562,0.0249960943602562,0.174972660521793,0.52491798156538,0.174972660521793,0.174972660521793,1.57475394469614,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,1.57475394469614,1.57475394469614,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.874863302608967,0.874863302608967,0.874863302608967,1.22480862365255,1.22480862365255,1.22480862365255,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,1.57475394469614,0.174972660521793,0.174972660521793,0.174972660521793,0.349945321043587,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.349945321043587,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.349945321043587,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.52491798156538,0.174972660521793,0.52491798156538,0.174972660521793,0.174972660521793,0.52491798156538,0.52491798156538,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793,0.174972660521793
0.0249960943602562,4.32432432432432,0.624902359006405,0.874863302608967,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.999843774410248,2.02468364318075,0.999843774410248,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.324949226683331,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,0.599906264646149,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205
0.0249960943602562,4.32432432432432,0.449929698484612,4.32432432432432,0.599906264646149,0.599906264646149,0.599906264646149,0.19996875488205,0.599906264646149,0.19996875488205,0.19996875488205,1.8247148882987,0.19996875488205,0.399937509764099,0.19996875488205,0.19996875488205,1.8247148882987,1.8247148882987,0.599906264646149,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.999843774410248,0.799875019528199,0.999843774410248,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,1.8247148882987,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.324949226683331,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.19996875488205,0.324949226683331,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.599906264646149,0.599906264646149,0.599906264646149,0.599906264646149,0.599906264646149,0.19996875488205,0.19996875488205,0.599906264646149,0.599906264646149,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.399937509764099,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.19996875488205,0.399937509764099,0.19996875488205,0.599906264646149,0.599906264646149
